smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
CC(CC1CCCC1)C(=O)N(CCC(N)=O)Cc1cccnc1,<bos>,C1CCCC1,<0>,C,C,(,C,),C=O,N,(,C,<1>,c1ccncc1,),C,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,
CCN1CCN(C(=O)Cn2cc(C(F)(F)F)ccc2=O)CC1,<bos>,F,C,(,F,),(,F,),<4>,O=c1cccc[nH]1,<6>,C,C=O,<5>,C1CNCCN1,<2>,C,C,<eos>,,,,,,,,,,,,,,,,,,,
O=c1ccn(Cc2cc(Br)ccc2OC(F)F)c(=O)[nH]1,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<4>,<0>,(,Br,),C,<4>,O=c1cc[nH]c(=O)[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C)cc1NC(=O)CNC(=O)CC1C=CCC1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C,),N,C=O,C,N,C=O,C,<4>,C1=CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)N2CCC(C)C(O)C2)c2cccnc12,<bos>,C,<0>,C1CCNCC1,<3>,<5>,(,O,),O=[SH2]=O,<9>,c1ccc2ncccc2c1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(CNC(=O)c1cnccn1)C(=O)N1CCCCCC1,<bos>,C1CCCNCC1,<4>,C=O,C,(,C,),C,N,C=O,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1cncc(NC(=O)c2c(C)nn3cccnc23)c1,<bos>,C,C,<1>,c1ccncc1,<5>,N,C=O,<4>,c1cnc2ccnn2c1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)NCc2ccccn2)sc2ncnc(N3CCCC3)c12,<bos>,C1CCNC1,<3>,<2>,c1ncc2ccsc2n1,<5>,<4>,(,C,),C=O,N,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc2nc(-c3cccnc3)cnc2c1,<bos>,N,<0>,c1ccc2nccnc2c1,<5>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1OC(C)C(=O)Nc1cccc(N2CCCC2=O)c1,<bos>,C,<5>,c1ccccc1,<0>,O,C,(,C,),C=O,N,<0>,c1ccccc1,<4>,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCC(=O)Nc1cc(Cn2ccnc2)c(OC)c(OC)c1,<bos>,c1c[nH]cn1,<2>,C,<2>,c1ccccc1,<0>,<4>,(,O,C,),<3>,(,O,C,),N,C=O,C,C,<eos>,,,,,,,,,,,,,,,,,
CN1C(=O)Cc2cc(NC(=O)c3ccc(O)cc3)ccc21,<bos>,C,<9>,O=C1Cc2ccccc2N1,<5>,N,C=O,<0>,c1ccccc1,<3>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1ccccc1)NCC1(O)CCOCC1,<bos>,O,<0>,C1CCOCC1,<0>,C,N,C=O,C,S,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2nc(C)c(C(C)NCC(N)=O)s2)cc1,<bos>,C,<0>,c1ccccc1,<3>,<3>,c1cscn1,<1>,<0>,(,C,),C,(,C,),N,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,
O=C(Cn1nnc(-c2ccc(OC(F)F)cc2)n1)N1CCOCC1,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,<0>,c1nn[nH]n1,<3>,C,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cccc(NC(=O)C(C)c2ccsc2)c1,<bos>,C,C,(,<0>,c1ccsc1,),C=O,N,<4>,c1ccccc1,<0>,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cc(CNC(=O)C(C)(C)C)c(C)o1,<bos>,C,C,(,C,),(,C,),C=O,N,C,<1>,c1ccoc1,<4>,<2>,(,C,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,
CN(CC(=O)NCCOc1cccc(Cl)c1)c1ccc(N)cn1,<bos>,N,<1>,c1ccncc1,<4>,N,(,C,),C,C=O,N,C,C,O,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
N#Cc1nnn(C2CCCCC2)c1-c1cnc(NC2CC2)nc1,<bos>,C1CCCCC1,<0>,<2>,c1c[nH]nn1,<1>,<0>,(,C#N,),<0>,c1cncnc1,<3>,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cccc(NC(=O)C2(O)Cc3ccccc3C2)c1,<bos>,C,C=O,N,<0>,c1ccccc1,<4>,N,C=O,<7>,c1ccc2c(c1)CCC2,<7>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1CNC(=O)Cn1ccc2ccccc21,<bos>,C,O,<0>,c1ccccc1,<5>,C,N,C=O,C,<4>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1C(=O)NC1(c2ccc(F)cc2F)CCOCC1,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C=O,N,<0>,C1CCOCC1,<0>,<3>,c1ccccc1,<0>,<4>,(,F,),F,<eos>,,,,,,,,,,,,,,,,
NC(=O)c1ccc(COc2ccc(Cl)cc2N)cc1,<bos>,N,<4>,c1ccccc1,<3>,<0>,(,Cl,),O,C,<3>,c1ccccc1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC(C)C(=O)NC(C)c1ccc2cccc(OC(C)C)c2n1,<bos>,C,C,(,C,),O,<2>,c1ccc2ncccc2c1,<5>,C,(,C,),N,C=O,C,(,C,),O,C,<eos>,,,,,,,,,,,,,,,,
COCC(C)NC(=O)CC(OC)c1cccc2ccccc12,<bos>,C,O,C,C,(,C,),N,C=O,C,C,(,<2>,c1ccc2ccccc2c1,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(N1CCN(Cc2ccccc2)CC1)C1(c2ccccc2)CC1,<bos>,c1ccccc1,<0>,<0>,C1CC1,<0>,C=O,<2>,C1CNCCN1,<5>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(=O)NCCc2ccc(F)cc2C)c1F,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,F,),C,C,N,C=O,<4>,c1ccccc1,<0>,<5>,(,F,),O,C,<eos>,,,,,,,,,,,,,,,,
COc1cc(CN(C)Cc2nnc(C3CCCC3)o2)cc(OC)c1OC,<bos>,C,O,<2>,c1ccccc1,<0>,<4>,(,O,C,),<3>,(,O,C,),C,N,(,C,),C,<0>,c1nnco1,<3>,<0>,C1CCCC1,<eos>,,,,,,,,,,,
CCNc1snnc1COc1ccccc1N,<bos>,C,C,N,<1>,c1csnn1,<0>,C,O,<0>,c1ccccc1,<5>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)N(C)c2ccc(C)nc2)cc1NC(C)=O,<bos>,C,C=O,N,<4>,c1ccccc1,<0>,<3>,(,O,C,),N,C=O,N,(,C,),<1>,c1ccncc1,<4>,C,<eos>,,,,,,,,,,,,,,,,
COc1ccc(-c2nc3ccc(CO)cn3c2N)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),<5>,c1ccn2ccnc2c1,<1>,<4>,(,N,),C,O,<eos>,,,,,,,,,,,,,,,,,,
O=C(NCCNc1nc(C2CC2)ns1)Nc1nccs1,<bos>,C1CC1,<0>,<0>,c1ncsn1,<2>,N,C,C,N,C=O,N,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)N(Cc1ccoc1)C(=O)c1cn2cccnc2n1,<bos>,C,C,(,C,),N,(,C=O,<5>,c1cnc2nccn2c1,),C,<0>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCCCCC(=O)N1CCC(COc2ccc(F)cc2)C1,<bos>,C,C,C,C,C,C,C=O,<3>,C1CCNC1,<0>,C,O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(C(=O)Nc2cccc(NC(=O)C(C)C)c2)c1C,<bos>,C,<4>,c1ccccc1,<0>,<5>,(,C,),C=O,N,<4>,c1ccccc1,<0>,N,C=O,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,
Cc1cccc2c(=O)n(Cc3ccccc3C#N)c(C)nc12,<bos>,C,<6>,O=c1[nH]cnc2ccccc12,<2>,<3>,(,C,),C,<0>,c1ccccc1,<5>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(NS(=O)(=O)CCOc1cccc(C#N)c1)C(=O)NC1CC1,<bos>,C1CC1,<0>,N,C=O,C,(,C,),N,O=[SH2]=O,C,C,O,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)cc(N2CCC(NC(=O)Cn3cccn3)CC2)c1,<bos>,C,<0>,c1ccccc1,<4>,<2>,(,C,),<3>,C1CCNCC1,<0>,N,C=O,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,
N#Cc1nc(C2CC2)oc1N1CCN(c2ccccc2F)CC1,<bos>,C#N,<0>,c1cocn1,<1>,<3>,(,<0>,C1CC1,),<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cc1ccccc1NC(=O)Nc1nccs1,<bos>,N,C=O,C,<0>,c1ccccc1,<5>,N,C=O,N,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C1CCN(C(=O)c2cnn(-c3ccccc3)n2)C1,<bos>,C,O,<0>,c1ccccc1,<5>,<0>,C1CCNC1,<3>,C=O,<0>,c1cn[nH]n1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(NC(=O)NCc2ncc[nH]2)cc1,<bos>,C,C,N,(,C,C,),<0>,c1ccccc1,<3>,N,C=O,N,C,<3>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(c1ccco1)N(C1CC1)S(=O)(=O)c1cnn(-c2ccccc2)c1,<bos>,C,C,(,<4>,c1ccoc1,),N,(,<0>,C1CC1,),O=[SH2]=O,<0>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)N(C)Cc1ccncc1)c1ccc(NC(N)=O)cc1,<bos>,c1ccncc1,<0>,C,N,(,C,),C=O,N,C,(,C,),<0>,c1ccccc1,<3>,N,C=O,N,<eos>,,,,,,,,,,,,,,,,,,
COc1cc(C(=O)NCCCc2ccccc2F)on1,<bos>,C,O,<1>,c1cnoc1,<4>,C=O,N,C,C,C,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CN1CCC(O)(CO)CCC1S(=O)(=O)c1cccc(F)c1F,<bos>,O,C,<1>,C1CCCNCC1,<5>,<1>,(,O,),<4>,(,C,),O=[SH2]=O,<0>,c1ccccc1,<4>,<5>,(,F,),F,<eos>,,,,,,,,,,,,,,,
CCC(C)NC(=O)COC(=O)c1ccc(S(C)(=O)=O)cc1,<bos>,C,C,C,(,C,),N,C=O,C,O,C=O,<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cccc(-c2c(-c3ccccn3)ncn2CCCNC(N)=O)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<1>,c1c[nH]cn1,<2>,<0>,(,<2>,c1ccncc1,),C,C,C,N,C=O,N,<eos>,,,,,,,,,,,,,,,,,,
CC(C)CN(C(=O)NC(C)c1cccs1)C1CCOCC1,<bos>,C,C,(,C,),C,N,(,<0>,C1CCOCC1,),C=O,N,C,(,<4>,c1ccsc1,),C,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)Nc2cnc(-c3ccc(F)cc3)nc2)c(C)o1,<bos>,C,<4>,c1ccoc1,<1>,<2>,(,C,),C=O,N,<0>,c1cncnc1,<3>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),N,O=[SH2]=O,<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCc1nnc2n1CC(NC(=O)CCC(=O)c1ccccc1Cl)CC2,<bos>,C,C,<0>,c1nnc2n1CCCC2,<6>,N,C=O,C,C,C=O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cccc(NC(=O)COc2cccc(C(=O)N(C)C)c2)c1,<bos>,C,N,(,C,),C=O,<4>,c1ccccc1,<0>,O,C,C=O,N,<4>,c1ccccc1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,
Nc1ncc(-c2ccc(Br)cc2)cn1,<bos>,N,<3>,c1cncnc1,<0>,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(Sc1ccccc1C#N)C(=O)NC(C)c1cccc(O)c1,<bos>,C#N,<5>,c1ccccc1,<0>,S,C,(,C,),C=O,N,C,(,C,),<0>,c1ccccc1,<4>,O,<eos>,,,,,,,,,,,,,,,,,,
CC1CCC2(CC1)OCC(CN(C)Cc1nccs1)O2,<bos>,C,<0>,C1CCC2(CC1)OCCO2,<8>,C,N,(,C,),C,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ncc(C(=O)NCCc2n[nH]c(=O)n2C)cc1Cl,<bos>,C,C,O,<4>,c1ccncc1,<1>,<5>,(,Cl,),C=O,N,C,C,<3>,O=c1[nH]cn[nH]1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,
CC(CO)N(C(=O)Nc1ccc(Cl)cc1)C1CC1,<bos>,O,C,C,(,C,),N,(,<0>,C1CC1,),C=O,N,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)CNC(=O)Nc1ccc2nccnc2c1,<bos>,C,C,(,C,),C,N,C=O,N,<0>,c1ccc2nccnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(Sc1nc(C)n[nH]1)C(=O)NCc1cccnc1,<bos>,C,<0>,c1nc[nH]n1,<2>,S,C,(,C,C,),C=O,N,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(C)C1CN(Cc2cnc3ncccn23)C2CCCOC12,<bos>,C,N,(,C,),<4>,C1COC2CCNC2C1,<6>,C,<6>,c1cnc2nccn2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1cc(-c2cccs2)nc(-c2ccccc2)n1,<bos>,c1ccccc1,<0>,<3>,c1cncnc1,<1>,<5>,(,<4>,c1ccsc1,),N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(NC(=O)Cc1ccc(C)nc1)c1ccc(OC)c(C)c1,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,C,),C,(,C,C,),N,C=O,C,<1>,c1ccncc1,<4>,C,<eos>,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2ccc(Cn3cccn3)cc2)ccn1,<bos>,C,<4>,c1ccncc1,<0>,N,C=O,<0>,c1ccccc1,<3>,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(-n2nc(CCOc3ccccc3)cc2O)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,c1cn[nH]c1,<1>,<4>,(,O,),C,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccsc1C(=O)NCc1cccc2c1OCCO2,<bos>,C,<0>,c1ccsc1,<4>,C=O,N,C,<5>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1cc(CC(O)c2nc3ccccc3c(=O)[nH]2)ccc1OC,<bos>,O,C,(,<3>,O=c1[nH]cnc2ccccc12,),C,<0>,c1ccccc1,<4>,<3>,(,O,C,),O,C,C,<eos>,,,,,,,,,,,,,,,,,,,
CCC(=O)N(C)c1ccc(NC(=O)N2CCCC2CO)cc1,<bos>,C,C,C=O,N,(,C,),<0>,c1ccccc1,<3>,N,C=O,<3>,C1CCNC1,<4>,C,O,<eos>,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cccc(NC(=O)NCCNC(=O)OC(C)(C)C)c1,<bos>,C,C,(,C,),(,C,),O,C=O,N,C,C,N,C=O,N,<4>,c1ccccc1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,
CC(C)(C#N)C(=O)N1CCCC1C(=O)OCc1ccccc1,<bos>,C,C,(,C,),(,C#N,),C=O,<3>,C1CCNC1,<4>,C=O,O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC1OC2OCC(C(=O)c3ccc(Br)cc3)C2O1,<bos>,C,<4>,C1CC2OCOC2O1,<1>,C=O,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C#CCOC(=O)c1cccc(S(=O)(=O)Oc2cccc(C#N)c2)c1,<bos>,C#N,<4>,c1ccccc1,<0>,O,O=[SH2]=O,<4>,c1ccccc1,<0>,C=O,O,C,<0>,C#C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOc1cccc(OCc2cn3cc(N)ccc3n2)c1,<bos>,C,C,O,<0>,c1ccccc1,<4>,O,C,<5>,c1ccn2ccnc2c1,<1>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1Cc2cc(Nc3nc(C(F)(F)F)nc4ccccc34)ccc2N1,<bos>,F,C,(,F,),(,F,),<5>,c1ccc2ncncc2c1,<7>,N,<5>,O=C1Cc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1NC(=O)Cn1c(C)nc2sccc2c1=O,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),N,C=O,C,<2>,O=c1[nH]cnc2sccc12,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(NC(=O)Cn2nc3c(cc2=O)CCCCC3)cc1,<bos>,C,C=O,<0>,c1ccccc1,<3>,N,C=O,C,<6>,O=c1cc2c(n[nH]1)CCCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)c1n[nH]c2ccc(Cl)cc12,<bos>,Cl,<0>,c1ccc2[nH]ncc2c1,<6>,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(CC(=O)c1ccccc1)C1C2CCOC2C1(C)C,<bos>,C,<4>,C1CC2CCC2O1,<3>,<4>,(,C,),N,(,C,),C,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(Sc1ccccn1)C(=O)Nc1ccc(C(N)=O)cc1,<bos>,c1ccncc1,<2>,S,C,(,C,),C=O,N,<0>,c1ccccc1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(C)Nc2ccccc2C(N)=O)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C,(,C,),N,<0>,c1ccccc1,<5>,C=O,N,<eos>,,,,,,,,,,,,,,,,,
CCCCCNc1ccc(Cl)cc1C(=O)NC,<bos>,C,N,C=O,<4>,c1ccccc1,<3>,<0>,(,Cl,),N,C,C,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCn1c(=NC(=O)c2nc[nH]n2)sc2cc3c(cc21)OCCO3,<bos>,C,C,<2>,N=c1[nH]c2cc3c(cc2s1)OCCO3,<0>,C=O,<0>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(CCO)c2c(n1Cc1ccccc1)CCCC2=O,<bos>,c1ccccc1,<0>,C,<6>,O=C1CCCc2[nH]ccc21,<8>,<7>,(,C,),C,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1ccc(C(N)=O)s1)S(=O)(=O)c1cn[nH]c1,<bos>,c1cn[nH]c1,<0>,O=[SH2]=O,N,(,C,),C,<2>,c1ccsc1,<4>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)C(C)(C)NC(=O)c1cn(C)nc1-c1cccs1,<bos>,C,<3>,c1cn[nH]c1,<0>,<1>,(,<4>,c1ccsc1,),C=O,N,C,(,C,),(,C,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,
CC(C)(C)C1CCN(S(=O)(=O)NC2CCCC2CO)CC1,<bos>,C,C,(,C,),(,C,),<0>,C1CCNCC1,<3>,O=[SH2]=O,N,<0>,C1CCCC1,<4>,C,O,<eos>,,,,,,,,,,,,,,,,,,,
Cn1nc(-c2ccncc2)nc1C(=O)c1c(F)cc(Cl)cc1F,<bos>,C,<3>,c1nc[nH]n1,<2>,<0>,(,<0>,c1ccncc1,),C=O,<3>,c1ccccc1,<0>,<2>,(,F,),<4>,(,F,),Cl,<eos>,,,,,,,,,,,,,,,
CS(=O)(=O)N1CCCCC1C(=O)N1CCC(N2CCCC2=O)CC1,<bos>,C,O=[SH2]=O,<3>,C1CCNCC1,<2>,C=O,<3>,C1CCNCC1,<0>,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCn1cc(F)c2ccccc21)NCC1CCCCC1,<bos>,F,<6>,c1ccc2[nH]ccc2c1,<4>,C,C,C=O,N,C,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCN(C)C(=O)NC(C)c1ccc2c(c1)OCO2,<bos>,C,C,(,<0>,c1ccc2c(c1)OCO2,),N,C=O,N,(,C,),C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1ccc(Br)cc1,<bos>,C,C,(,C,),<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C#Cc1cccc(N2CC(C(=O)NCc3ccco3)CC2=O)c1,<bos>,c1ccoc1,<4>,C,N,C=O,<3>,O=C1CCCN1,<5>,<4>,c1ccccc1,<0>,<0>,C#C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(Br)cccc1CSc1ccc2cn[nH]c2c1,<bos>,C,<5>,c1ccccc1,<4>,<0>,(,Br,),C,S,<1>,c1ccc2[nH]ncc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)C(C(=O)N2CCNCC2)C(C)C)cc1,<bos>,C,C,(,C,),C,(,C=O,<2>,C1CNCCN1,),O=[SH2]=O,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCn1nc(-c2ccccc2)nc1-c1cnn(C)c1,<bos>,C,C,<3>,c1nc[nH]n1,<2>,<0>,(,<0>,c1ccccc1,),<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC1CN(CC(=O)N(C2CC2)C2CCCc3ccccc32)CC(C)O1,<bos>,C1CC1,<0>,N,(,<9>,c1ccc2c(c1)CCCC2,),C=O,C,<5>,C1COCCN1,<1>,<3>,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)NCCC(=O)N2CCOc3ccc(F)cc32)o1,<bos>,C,<4>,c1ccoc1,<2>,C=O,N,C,C,C=O,<6>,c1ccc2c(c1)NCCO2,<0>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)NC(=O)c1cnc(-c2cccnc2)nc1C,<bos>,C,<5>,c1cncnc1,<0>,<3>,(,<1>,c1ccncc1,),C=O,N,C,(,C,),C,C,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c(OC)cc1CN(C)Cc1cccc(C#N)c1,<bos>,C,O,<0>,c1ccccc1,<2>,<5>,(,O,C,),<3>,(,O,C,),C,N,(,C,),C,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,
CC(C)C(NC(=O)c1cccs1)C(=O)N1CCCC(C(F)(F)F)C1,<bos>,F,C,(,F,),(,F,),<1>,C1CCNCC1,<3>,C=O,C,(,C,(,C,),C,),N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,
COc1cccc(NCc2ccccc2C#N)c1,<bos>,C,O,<0>,c1ccccc1,<4>,N,C,<0>,c1ccccc1,<5>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nc(C2CCCN(C(=O)C(C)c3ccsc3)C2)no1,<bos>,C,C,(,<0>,c1ccsc1,),C=O,<3>,C1CCNCC1,<1>,<0>,c1ncon1,<2>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1NCc1ccccc1N1CCOCC1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),N,C,<0>,c1ccccc1,<5>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,
Cn1ncc2c(NCCCNS(C)(=O)=O)nc(-c3cccnc3)nc21,<bos>,C,<6>,c1ncc2cn[nH]c2n1,<2>,<0>,(,<1>,c1ccncc1,),N,C,C,C,N,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)(C#N)NC(=O)COc1cccc2ccccc12,<bos>,C,C,(,C,),(,C#N,),N,C=O,C,O,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(OC(C(=O)NCCC(=O)N(C)C)C(C)C)c1,<bos>,C,N,(,C,),C=O,C,C,N,C=O,C,(,C,(,C,),C,),O,<0>,c1ccccc1,<2>,C,<eos>,,,,,,,,,,,,,,
O=C(Cc1ccccc1)NCc1nc(-c2ccc(Cl)cc2)no1,<bos>,Cl,<3>,c1ccccc1,<0>,<0>,c1ncon1,<2>,C,N,C=O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1c(C)[nH]c2cc(-c3ccccc3OC)nn2c1=O,<bos>,C,O,C=O,<2>,O=c1cc[nH]c2ccnn12,<7>,<3>,(,C,),<0>,c1ccccc1,<5>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)c1ccc(NC(N)=O)cc1)c1cnn(C)c1,<bos>,C,<3>,c1cn[nH]c1,<0>,C,(,C,),N,C=O,<0>,c1ccccc1,<3>,N,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc(N2CCCOC2=O)c(F)c1)Nc1ccccc1,<bos>,F,<4>,c1ccccc1,<0>,<3>,(,<2>,O=C1NCCCO1,),C,N,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
