smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Cc1cccc(C(=O)N(C)CCc2cccs2)n1,<bos>,c1ccsc1,<4>,C,C,N,(,C,),C=O,<4>,c1ccncc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1ccc2ccccc2n1)N1CCCCC1,<bos>,C1CCNCC1,<3>,C=O,C,S,<5>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(OC(F)F)cc1)N1CCC(c2ccn[nH]2)CC1,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,C=O,<3>,C1CCNCC1,<0>,<4>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN1CCC(NC(=O)C2(c3ccc(F)cc3F)CCOCC2)C1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),<0>,C1CCOCC1,<0>,C=O,N,<0>,C1CCNC1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCn1cnnc1Cn1cnc2c(nnn2-c2ccccc2)c1=O,<bos>,C,C,<4>,c1nnc[nH]1,<0>,C,<2>,O=c1[nH]cnc2[nH]nnc12,<6>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(N2CCOC(c3nc(C)cs3)C2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,C1COCCN1,<1>,<3>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC(=O)N1CCCCC1)Nc1ccc(Br)cc1,<bos>,C1CCNCC1,<3>,C=O,C,N,C=O,N,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(CNc2ccccc2F)cc(OC)c1OC,<bos>,C,O,<2>,c1ccccc1,<0>,<3>,(,O,C,),<4>,(,O,C,),C,N,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)NC2CCN(C(=O)Cc3cccs3)CC2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,N,C=O,N,<0>,C1CCNCC1,<3>,C=O,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)c1scnc1C1CC1)c1ccc2c(c1)OCCO2,<bos>,C,C,(,<0>,c1ccc2c(c1)OCCO2,),N,C=O,<1>,c1cscn1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1csc(CN(C)C(=O)c2ccc(Cl)c(N)c2)n1,<bos>,N,<4>,c1ccccc1,<0>,<3>,(,Cl,),C=O,N,(,C,),C,<3>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
COCCNc1nc(-c2cc3ccccc3[nH]c2=O)cs1,<bos>,C,O,C,C,N,<3>,c1cscn1,<0>,<2>,O=c1ccc2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCC(=O)N1CCC2CC(c3nc(CC)cc(=O)[nH]3)OC2C1,<bos>,C,C,<3>,O=c1ccnc[nH]1,<5>,<4>,C1CC2CCOC2CN1,<8>,C=O,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(N(C)c2ccc3c(c2)Cc2ccccc2-3)n2nc(C)nc2n1,<bos>,C,<5>,c1cnc2ncnn2c1,<8>,<1>,(,C,),N,(,C,),<0>,c1ccc2c(c1)Cc1ccccc1-2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(S(=O)(=O)N2CCc3ccc(N)cc3C2)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),O=[SH2]=O,<8>,c1ccc2c(c1)CCNC2,<1>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1csc(NC(=O)N2CCN(Cc3ccccc3C)CC2)n1,<bos>,C,<0>,c1ccccc1,<5>,C,<2>,C1CNCCN1,<5>,C=O,N,<3>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(Br)cc1C(=O)NC1CCN(C(N)=O)CC1,<bos>,C,<3>,c1cc[nH]c1,<2>,<0>,(,Br,),C=O,N,<0>,C1CCNCC1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(CCCC(=O)Nc1ccccc1)C(=O)c1ccccc1,<bos>,c1ccccc1,<0>,C=O,N,(,C,),C,C,C,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cnn(CC2CCCN2C(=O)CC2CC3CCC2C3)c1,<bos>,C,<0>,c1cn[nH]c1,<3>,C,<4>,C1CCNC1,<3>,C=O,C,<0>,C1CC2CCC1C2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,c1ccccc1,<0>,<1>,O=C1CCNCCN1,<4>,C=O,C,<6>,O=c1cccc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(CNC(=O)NC2CCN(S(C)(=O)=O)CC2)c1,<bos>,C,<0>,c1ccccc1,<4>,C,N,C=O,N,<0>,C1CCNCC1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(Sc1nnnn1C(C)C)C(=O)NCC(C)(C)C,<bos>,C,C,(,C,),(,C,),C,N,C=O,C,(,C,),S,<0>,c1nnn[nH]1,<4>,C,(,C,),C,<eos>,,,,,,,,,,,,,
COc1ccccc1C(C)(C)NC(=O)c1cccc(C(N)=O)c1,<bos>,C,O,<0>,c1ccccc1,<5>,C,(,C,),(,C,),N,C=O,<0>,c1ccccc1,<4>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,
O=C(COC(=O)c1cccc(F)c1)NC1CCCCC1,<bos>,F,<4>,c1ccccc1,<0>,C=O,O,C,C=O,N,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)n1nc(N)cc1C(=O)N(C)CC(=O)N(C)C,<bos>,C,N,(,C,),C=O,C,N,(,C,),C=O,<4>,c1cn[nH]c1,<3>,<1>,(,N,),C,(,C,),C,<eos>,,,,,,,,,,,,,
COc1ccc(C(=O)NC2CCN(CC(F)(F)F)C2)c(OC)c1,<bos>,F,C,(,F,),(,F,),C,<3>,C1CCNC1,<0>,N,C=O,<3>,c1ccccc1,<0>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,
COC(=O)c1sccc1C(N)C(F)(F)F,<bos>,F,C,(,F,),(,F,),C,(,N,),<0>,c1ccsc1,<4>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)N1CCCC(C(=O)N2CCCCC2C)C1,<bos>,C,C,O=[SH2]=O,<3>,C1CCNCC1,<1>,C=O,<3>,C1CCNCC1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(NC(=O)N2CCCC2C(N)=O)cc1C,<bos>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,C,),N,C=O,<3>,C1CCNC1,<4>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,
CCc1ccccc1NC(=O)CSc1nncs1,<bos>,C,C,<0>,c1ccccc1,<5>,N,C=O,C,S,<0>,c1nncs1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)c1csc2c1CCC(NC(=O)OC)C2,<bos>,C,C,N,C=O,<1>,c1cc2c(s1)CCCC2,<6>,N,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(-n2cc(CN3CCC4(C3)OCCO4)cn2)cc1,<bos>,F,<0>,c1ccccc1,<3>,<3>,c1cn[nH]c1,<0>,C,<4>,C1CC2(CN1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(=O)oc2cc(NC(=O)C3CC3c3ccc(F)cc3)ccc21,<bos>,C,C,<2>,O=c1[nH]c2ccccc2o1,<6>,N,C=O,<0>,C1CC1,<2>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(CNC(=O)CCn2cnc3sc4c(c3c2=O)CCCC4)n1,<bos>,C,<0>,c1ncon1,<2>,C,N,C=O,C,C,<2>,O=c1[nH]cnc2sc3c(c12)CCCC3,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)CN1CC(C)(C)Oc2cccc(N)c21,<bos>,C,<8>,c1ccc2c(c1)NCCO2,<6>,<8>,(,C,),<5>,(,N,),C,C=O,N,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCCCC(=O)N1CCC(NC(=O)c2ccccc2C)C1,<bos>,C,C,C,C,C=O,<3>,C1CCNC1,<0>,N,C=O,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,O,<4>,c1ccccc1,<0>,<1>,c1cn[nH]c1,<4>,<1>,(,C,),<3>,C1CCNCC1,<1>,<0>,c1ncon1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(C(C)=O)c(OCc2cnc3ncccn23)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<3>,(,C=O,C,),O,C,<6>,c1cnc2nccn2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=c1ccc(C2NCCc3c(F)cccc32)n[nH]1,<bos>,F,<5>,c1ccc2c(c1)CCNC2,<9>,<4>,O=c1cccn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)COC(=O)CNc1cc2c(cc1Cl)NC(=O)CO2,<bos>,C,C,(,C,),C,O,C=O,C,N,<6>,O=C1COc2ccccc2N1,<7>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2[nH]nc(C(=O)NC(C(N)=O)c3ccccc3)c2c1,<bos>,N,C=O,C,(,<0>,c1ccccc1,),N,C=O,<6>,c1ccc2[nH]ncc2c1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(CNC(=O)NC(C)(C)c2nc(C)c(C)s2)c(C)s1,<bos>,C,<3>,c1cscn1,<0>,<1>,(,C,),C,N,C=O,N,C,(,C,),(,C,),<3>,c1cscn1,<0>,<1>,(,C,),C,<eos>,,,,,,,,,,
CC(CC#N)N(C)C(=O)Nc1cc(F)ccc1F,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),N,C=O,N,(,C,),C,(,C,),C,C#N,<eos>,,,,,,,,,,,,,,,,,
COc1cc(C)c(C)cc1C(=O)NCC(=O)NCc1scnc1C,<bos>,C,O,<2>,c1ccccc1,<3>,<5>,(,C,),<0>,(,C,),C=O,N,C,C=O,N,C,<1>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,
Cc1cncc(CN2CCN3C(=O)N(C4CC4)CC3C2)c1,<bos>,C,<5>,c1ccncc1,<1>,C,<6>,O=C1NCC2CNCCN12,<2>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(OCC(F)(F)F)C(=O)NC(c1ccccc1)C1CC1,<bos>,F,C,(,F,),(,F,),C,O,C,(,C,),C=O,N,C,(,<0>,c1ccccc1,),<0>,C1CC1,<eos>,,,,,,,,,,,,,,
COC(=O)CCN(C)C(=O)c1ccc(C)c(N2CCNC2=O)c1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,<2>,O=C1NCCN1,),C=O,N,(,C,),C,C,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccccc1OCC(=O)OC(C#N)c1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,C,(,C#N,),O,C=O,C,O,<5>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)NC2CCCc3[nH]ncc32)c(OC)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,C,),N,C=O,N,<5>,c1n[nH]c2c1CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)c1ccc(C(=O)CCSc2ccccn2)cc1,<bos>,C,C,N,(,C,C,),<0>,c1ccccc1,<3>,C=O,C,C,S,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c2sc(C(=O)NCCN3CCCC3=O)cc12,<bos>,C,<3>,c1cc2cn[nH]c2s1,<0>,<5>,(,C,),C=O,N,C,C,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCn1cc(NC(=O)C(C)Sc2nnnn2C(C)(C)C)cn1,<bos>,C,C,(,C,),(,C,),<4>,c1nnn[nH]1,<0>,S,C,(,C,),C=O,N,<0>,c1cn[nH]c1,<3>,C,C,C,<eos>,,,,,,,,,,,,,
O=C(COCC1CC1)N1CCN(C(=O)c2ccccc2Br)CC1,<bos>,Br,<5>,c1ccccc1,<0>,C=O,<5>,C1CNCCN1,<2>,C=O,C,O,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Cl)ccc1S(=O)(=O)N1CCC2(CCOC2)C1,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,Cl,),O=[SH2]=O,<8>,C1CC2(CCOC2)CN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccnc2nc(C(=O)N(Cc3ccccc3Cl)C3CC3)nn12,<bos>,C,<8>,c1cnc2ncnn2c1,<5>,C=O,N,(,<0>,C1CC1,),C,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccno1)N1CCn2cc(Cn3cccn3)nc2C1,<bos>,c1cnoc1,<4>,C=O,<6>,c1cn2c(n1)CNCC2,<0>,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(COc2cccc(NC(=O)c3ccccc3)c2)on1,<bos>,C,<1>,c1cnoc1,<4>,C,O,<0>,c1ccccc1,<4>,N,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)Nc2cc(C(N)=O)ccc2C)cc1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),O=[SH2]=O,N,<4>,c1ccccc1,<0>,<3>,(,C,),C=O,N,<eos>,,,,,,,,,,,,,,,,,,
O=C(CCn1c(=O)oc2ccccc21)Nc1ccc(F)c(Cl)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,C=O,C,C,<2>,O=c1[nH]c2ccccc2o1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc2ccc(=O)oc2cc1OCc1nc(C(C)C)no1,<bos>,C,C,(,C,),<0>,c1ncon1,<2>,C,O,<7>,O=c1ccc2ccccc2o1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1-c1noc(C(=O)Nc2ccccc2)c1N,<bos>,C,<0>,c1ccccc1,<5>,<1>,c1cnoc1,<4>,<0>,(,N,),C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CC2CN(C(=O)CO)CC2CC1O)c1ccccc1,<bos>,O,C,C=O,<5>,C1CCC2CNCC2C1,<0>,<1>,(,O,),N,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
N#CCCN(CCc1nc2ccccc2s1)CC(N)=O,<bos>,C#N,C,C,N,(,C,C,<5>,c1ccc2scnc2c1,),C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2nnc(CSc3nnc(-c4ccccn4)n3C)o2)cc1,<bos>,c1ccncc1,<2>,<3>,c1nnc[nH]1,<0>,<4>,(,C,),S,C,<3>,c1nnco1,<0>,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
CCCCC(=O)NCc1ccc(C(=O)N2CCCC(C)C2)cc1,<bos>,C,C,C,C,C=O,N,C,<0>,c1ccccc1,<3>,C=O,<3>,C1CCNCC1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
NC(=O)C1CCN(C(=O)c2ccc(-c3ccco3)nc2N)CC1,<bos>,N,<4>,c1ccncc1,<5>,<2>,(,<4>,c1ccoc1,),C=O,<3>,C1CCNCC1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1CN(C)C(=O)c1ccc(-n2ccnc2)cc1,<bos>,C,O,<0>,c1ccccc1,<5>,C,N,(,C,),C=O,<0>,c1ccccc1,<3>,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,
Nc1n[nH]cc1S(=O)(=O)Nc1ccc(Cl)cc1F,<bos>,F,<4>,c1ccccc1,<3>,<0>,(,Cl,),N,O=[SH2]=O,<0>,c1cn[nH]c1,<1>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Nc1c(C(=O)Nc2cccnc2)nnn1-c1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,<2>,c1c[nH]nn1,<0>,<1>,(,N,),C=O,N,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cn1c(CNC(=O)CCNC(=O)C(C)(C)C)nc2ccccc21,<bos>,C,C,(,C,),(,C,),C=O,N,C,C,C=O,N,C,<5>,c1ccc2[nH]cnc2c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,
Cn1nccc1CNC(=O)NCCCOC1CCCCC1,<bos>,C,<3>,c1cn[nH]c1,<4>,C,N,C=O,N,C,C,C,O,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)Cc1ccc(OCCCC(=O)N2CCCCC2)cc1,<bos>,C,O,C=O,C,<0>,c1ccccc1,<3>,O,C,C,C,C=O,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1ccc(C(C)CC(=O)N2CCOC(C)(C)C2)cc1,<bos>,C,C,(,C,),<3>,c1ccccc1,<0>,C,(,C,),C,C=O,<5>,C1COCCN1,<3>,<3>,(,C,),C,<eos>,,,,,,,,,,,,,,,
CCn1c(C)cc(C(=O)CSc2nnc(C)s2)c1C,<bos>,C,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,C,S,<3>,c1nncs1,<0>,C,<eos>,,,,,,,,,,,,,,,,,
CCOC(=O)c1nnn(-c2cc(C)ccc2OC)c1N,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C,),<2>,c1c[nH]nn1,<0>,<1>,(,N,),C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,
CCOC1CCN(C(=O)c2cnc(N3CCC(C(N)=O)C3)nc2)CC1,<bos>,C,C,O,<0>,C1CCNCC1,<3>,C=O,<0>,c1cncnc1,<3>,<3>,C1CCNC1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCC(C)(C)NS(=O)(=O)c1ccc(Br)cc1,<bos>,C,C,C,(,C,),(,C,),N,O=[SH2]=O,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,
Clc1cccnc1SCCc1nccn1Cc1ccccc1,<bos>,Cl,<1>,c1ccncc1,<2>,S,C,C,<3>,c1c[nH]cn1,<2>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COCCn1cc(NC(=O)NCc2cccc(C(F)(F)F)c2)cn1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,C,N,C=O,N,<0>,c1cn[nH]c1,<3>,C,C,O,C,<eos>,,,,,,,,,,,,,,,
O=C(COc1ccccc1Cl)NC1CCCCC1CO,<bos>,O,C,<5>,C1CCCCC1,<0>,N,C=O,C,O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1csc(N2CCN(C(=O)C(C)OC)CC2)c1,<bos>,C,O,C,(,C,),C=O,<5>,C1CNCCN1,<2>,<2>,c1ccsc1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1C(C#N)OC(=O)Cc1cn2ccsc2n1,<bos>,C,<0>,c1ccccc1,<5>,C,(,C#N,),O,C=O,C,<0>,c1cn2ccsc2n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(C(=O)N2CCN(c3ccccc3O)CC2)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),C=O,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<5>,O,<eos>,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)COc1ccc(Br)c2cccnc12,<bos>,C,N,(,C,),C=O,C,O,<2>,c1ccc2ncccc2c1,<9>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-n2ncc(S(N)(=O)=O)c2-c2ccco2)cc1,<bos>,C,<3>,c1ccccc1,<0>,<3>,c1cn[nH]c1,<0>,<4>,(,<4>,c1ccoc1,),O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1-c1noc(N(C)Cc2cc3ccccc3o2)n1,<bos>,c1ccc2occc2c1,<5>,C,N,(,C,),<2>,c1ncon1,<0>,<5>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)CC(=O)NCN1C(=O)CSc2ccccc21,<bos>,C,C,(,C,),(,C,),C,C=O,N,C,<10>,O=C1CSc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccc(C)c(OCCCC(=O)Nc2cnn(C)c2)c1,<bos>,C,C,<0>,c1ccccc1,<4>,<3>,(,C,),O,C,C,C,C=O,N,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2cccc(Cl)c2Br)n(C)n1,<bos>,C,<1>,c1cn[nH]c1,<4>,<3>,(,C,),N,C=O,<0>,c1ccccc1,<4>,<5>,(,Br,),Cl,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(CN2C(=O)COc3cc(N)ccc32)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,<10>,O=C1COc2ccccc2N1,<6>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1c(C)c(C(=O)N2CCN(CC(=O)N(C)C)CC2)c(C)n1C,<bos>,C,N,(,C,),C=O,C,<2>,C1CNCCN1,<5>,C=O,<1>,c1cc[nH]c1,<4>,<0>,(,C,),<2>,(,C,),<3>,(,C,),C=O,O,C,<eos>,,,,,,,,
O=C(NCCCSc1ncccn1)c1cccs1,<bos>,c1ccsc1,<4>,C=O,N,C,C,C,S,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(CN2CCN(Cc3cccc4ccc(O)nc34)CC2)on1,<bos>,C,<1>,c1cnoc1,<4>,C,<2>,C1CNCCN1,<5>,C,<2>,c1ccc2ncccc2c1,<5>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1cccc2cc(C(C)NC(=O)NCCOC)oc12,<bos>,C,C,O,<2>,c1ccc2occc2c1,<5>,C,(,C,),N,C=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)NC(c1ccccc1)c1cc(F)ccc1F,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),C,(,<0>,c1ccccc1,),N,C=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(COC(=O)c1cccc(OCC(F)F)n1)NC1CC1,<bos>,F,C,(,F,),C,O,<4>,c1ccncc1,<2>,C=O,O,C,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
c1cn(-c2ccc(CSc3nc[nH]n3)cc2)cn1,<bos>,c1nc[nH]n1,<0>,S,C,<0>,c1ccccc1,<3>,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C)cc1N1CCN(C(=O)c2sc(C)nc2C)CC1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C=O,<5>,C1CNCCN1,<2>,<4>,c1ccccc1,<3>,<0>,(,C,),O,C,<eos>,,,,,,,,,,,,,,,,
Cc1occc1-c1nnc(SCCOc2ccccc2)n1C,<bos>,C,<4>,c1ccoc1,<0>,<3>,c1nnc[nH]1,<0>,<4>,(,C,),S,C,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc(-c2ccc(F)c(F)c2)cs1)c1cnc[nH]1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),<0>,c1cscn1,<3>,N,C=O,<1>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cn1ccnc1SCC(=O)N1CCC(Cc2ccccc2)C1,<bos>,C,<2>,c1c[nH]cn1,<3>,S,C,C=O,<3>,C1CCNC1,<0>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Fc1cc(Br)c2c(c1)C(C1CCCO1)NCC2,<bos>,C1CCOC1,<4>,<9>,c1ccc2c(c1)CCNC2,<1>,<5>,(,Br,),F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)N(CC(=O)N(C)C)S(=O)(=O)c1cc[nH]c1,<bos>,C,C,(,C,),N,(,O=[SH2]=O,<0>,c1cc[nH]c1,),C,C=O,N,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)c1cccc(OC)c1OCc1nc2ccccc2c(=O)[nH]1,<bos>,C,O,<4>,c1ccccc1,<0>,<5>,(,O,C,<3>,O=c1[nH]cnc2ccccc12,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCOC1)c1csc(Nc2ccccc2)n1,<bos>,C1CCOC1,<0>,N,C=O,<0>,c1cscn1,<3>,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)CC(=O)Nc1ccc(C(N)=O)cc1Cl,<bos>,C,C,(,C,),(,C,),C,C=O,N,<3>,c1ccccc1,<0>,<4>,(,Cl,),C=O,N,<eos>,,,,,,,,,,,,,,,,,
COC(=O)C(C)NS(=O)(=O)c1c(C)cc(C)cc1C,<bos>,C,<2>,c1ccccc1,<3>,<0>,(,C,),<4>,(,C,),O=[SH2]=O,N,C,(,C,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,
COc1cc(OC)c(C(=O)NCc2cnn(C)c2)cc1OC,<bos>,C,O,<2>,c1ccccc1,<5>,<0>,(,O,C,),<3>,(,O,C,),C=O,N,C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,
Cc1cccc2c(=O)c(C(=O)NCc3ccccn3)c[nH]c12,<bos>,C,<6>,O=c1cc[nH]c2ccccc12,<2>,C=O,N,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCc1ccc(C(=O)NC2CCN(CC(F)(F)F)C2=O)cc1,<bos>,F,C,(,F,),(,F,),C,<5>,O=C1CCCN1,<2>,N,C=O,<3>,c1ccccc1,<0>,C,O,C,<eos>,,,,,,,,,,,,,,,,,
COc1cccc(-c2nccn2CCN2CCOCC2)c1OC,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,O,C,),<3>,c1c[nH]cn1,<2>,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
