smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
N#CCSc1nnc2n1CCN2c1ccc(F)c(F)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),<7>,c1nnc2n1CCN2,<0>,S,C,C#N,<eos>,,,,,,,,,,,,,,,,,
COc1cccc(NCC(=O)Nc2cnn(C)c2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,N,C,C=O,N,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,
CCOC(=O)C(C)Sc1nnc(-c2ccncc2)n1C1CC1,<bos>,C1CC1,<0>,<4>,c1nnc[nH]1,<0>,<3>,(,<0>,c1ccncc1,),S,C,(,C,),C=O,O,C,C,<eos>,,,,,,,,,,,,
COc1ccc(NC(=O)c2ccc(-n3cnnn3)cc2F)c(C)c1,<bos>,F,<4>,c1ccccc1,<3>,<0>,(,<4>,c1nnn[nH]1,),C=O,N,<3>,c1ccccc1,<0>,<4>,(,C,),O,C,<eos>,,,,,,,,,,,
O=C(NCc1cn2c(n1)SCC2)c1cccs1,<bos>,c1cn2c(n1)SCC2,<0>,C,N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1C(=O)NCC(O)c1ccc(C(F)(F)F)cc1,<bos>,F,C,(,F,),(,F,),<3>,c1ccccc1,<0>,C,(,O,),C,N,C=O,<0>,c1cnoc1,<1>,<4>,(,C,),C,<eos>,,,,,
CCN(CC)C(=O)c1cccc(S(=O)(=O)NC(C)(C)C)c1,<bos>,C,C,(,C,),(,C,),N,O=[SH2]=O,<4>,c1ccccc1,<0>,C=O,N,(,C,C,),C,C,<eos>,,,,,,,,,,
CCC(C)C(NC(=O)c1cc(Cl)ccc1-n1cnnn1)C(N)=O,<bos>,Cl,<0>,c1ccccc1,<4>,<3>,(,<4>,c1nnn[nH]1,),C=O,N,C,(,C=O,N,),C,(,C,),C,C,<eos>,,,,,,,,,
,<bos>,N,<5>,O=c1[nH]c2ccccc2c2ccccc12,<9>,<6>,(,<3>,O=C1NCNc2ccccc21,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1CCCN(C(=O)c2ccc3c(c2)N(C)C(=O)C(C)(C)CO3)C1,<bos>,C,<11>,O=C1CCOc2ccccc2N1,<8>,<2>,(,C,),<2>,(,C,),C=O,<3>,C1CCNCC1,<1>,C,<eos>,,,,,,,,,,,,,,
COc1ccc(CCSc2nncn2C)cc1Cl,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,Cl,),C,C,S,<0>,c1nnc[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,,
COC(=O)C1CCN(C(=O)CCC(C)C)c2ccccc21,<bos>,C,C,(,C,),C,C,C=O,<9>,c1ccc2c(c1)CCCN2,<6>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,
CCN(Cc1nncn1C)C(=O)CCc1cc(C)ccc1C,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),C,C,C=O,N,(,C,C,),C,<0>,c1nnc[nH]1,<4>,C,<eos>,,,,,,,,,,
CC(NC(=O)c1cc(Br)cn1C)C1CCC1,<bos>,C,C,(,<0>,C1CCC1,),N,C=O,<2>,c1cc[nH]c1,<3>,<0>,(,Br,),C,<eos>,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(C(=O)Nc2ccc3[nH]ccc3c2)cc1,<bos>,C,C=O,N,<0>,c1ccccc1,<3>,C=O,N,<0>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCC(NC(=O)CNC(=O)c1ccoc1)c1cccs1,<bos>,C,C,C,C,(,<4>,c1ccsc1,),N,C=O,C,N,C=O,<0>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,
CCOc1cccc(-c2noc3ncnc(N(CC)CC)c23)c1,<bos>,C,C,N,(,C,C,),<2>,c1ncc2cnoc2n1,<4>,<4>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,
CN(C)S(=O)(=O)NCC(=O)NCc1ccnn1C,<bos>,C,N,(,C,),O=[SH2]=O,N,C,C=O,N,C,<4>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,
COC(=O)c1cccc2c1CCCN2C(=O)c1ccc(F)c(O)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,O,),C=O,<9>,c1ccc2c(c1)CCCN2,<5>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,
O=C(CSc1nncs1)c1c[nH]c2ccccc12,<bos>,c1nncs1,<0>,S,C,C=O,<6>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nccc(C(=O)NCCCNc2cnccn2)n1,<bos>,C,<3>,c1cncnc1,<1>,C=O,N,C,C,C,N,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)C(C)NC(=O)c1ccc(Cn2ccccc2=O)cc1,<bos>,C,O,C=O,C,(,C,),N,C=O,<0>,c1ccccc1,<3>,C,<6>,O=c1cccc[nH]1,<eos>,,,,,,,,,,,,,,,,
COc1cccc(C(=O)Nc2ncc(C)s2)c1OC,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,O,C,),C=O,N,<3>,c1cscn1,<1>,C,<eos>,,,,,,,,,,,,,,,
CCc1cc(NCc2cccc(OC)n2)n2nccc2n1,<bos>,C,C,<1>,c1cnc2ccnn2c1,<8>,N,C,<2>,c1ccncc1,<4>,O,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccccc1C1(C(=O)N2CCOCC2C2CC2)CC1,<bos>,C,<0>,c1ccccc1,<5>,<0>,C1CC1,<0>,C=O,<5>,C1COCCN1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
CCC(Nc1ccc(F)cc1)C(=O)Nc1ccsc1,<bos>,F,<3>,c1ccccc1,<0>,N,C,(,C,C,),C=O,N,<0>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,
O=C(Cc1cccs1)NC1(O)C(=O)Nc2ccc(Cl)cc21,<bos>,O,<2>,O=C1Cc2ccccc2N1,<2>,<5>,(,Cl,),N,C=O,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,
O=C(Oc1ccccc1F)c1cnn2cccnc12,<bos>,F,<5>,c1ccccc1,<0>,O,C=O,<4>,c1cnc2ccnn2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCC(CC)N(CCCO)S(=O)(=O)c1cccc(F)c1,<bos>,C,C,C,(,C,C,),N,(,O=[SH2]=O,<0>,c1ccccc1,<4>,F,),C,C,C,O,<eos>,,,,,,,,,,,,
CC(C)n1cnc2cc(NC(=O)CN(C)Cc3ccco3)ccc21,<bos>,C,C,(,C,),<4>,c1ccc2[nH]cnc2c1,<0>,N,C=O,C,N,(,C,),C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,
COc1ccc(CC(=O)NCCc2nc3ccccc3s2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,C=O,N,C,C,<5>,c1ccc2scnc2c1,<eos>,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cc(NCC(=O)NCc2ccccc2F)ccc1C,<bos>,C,C=O,N,<4>,c1ccccc1,<0>,<3>,(,C,),N,C,C=O,N,C,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,
Cc1cccc(CC(=O)NCc2ccccn2)c1,<bos>,C,<0>,c1ccccc1,<4>,C,C=O,N,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOCC(=O)N1CCCC1C(=O)c1ccccc1,<bos>,C,C,O,C,C=O,<3>,C1CCNC1,<4>,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cccc(NC(=O)c2nc3ccccc3o2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,N,C=O,<5>,c1ccc2ocnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC(=O)CNc1ccccc1NC(=O)CC(C)C,<bos>,C,C,(,C,),C,C=O,N,<5>,c1ccccc1,<0>,N,C,C=O,O,C,<eos>,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)N1CCN(C(=O)C2CC=CCC2)CC1,<bos>,c1ccccc1,<0>,C,C=O,<2>,C1CNCCN1,<5>,C=O,<4>,C1=CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1noc(Cc2ccc(OCC(=O)NCc3ccco3)cc2)n1,<bos>,C,<0>,c1ncon1,<2>,C,<0>,c1ccccc1,<3>,O,C,C=O,N,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,
Cc1cnn(-c2cnn(C(C)(C)C)c(=O)c2Br)c1N,<bos>,C,C,(,C,),(,C,),<6>,O=c1cccn[nH]1,<3>,<2>,(,Br,),<3>,c1cn[nH]c1,<0>,<4>,(,N,),C,<eos>,,,,,,,,
,<bos>,O,<0>,c1ccc2c(c1)CCNC2,<9>,<1>,(,F,),C,<5>,c1ccccc1,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,
COc1ccccc1NS(=O)(=O)c1ccccc1C(C)=O,<bos>,C,O,<5>,c1ccccc1,<0>,N,O=[SH2]=O,<5>,c1ccccc1,<0>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(Cl)cc1NCc1nc2ccccc2n1C,<bos>,C,<3>,c1ccccc1,<4>,<0>,(,Cl,),N,C,<5>,c1ccc2[nH]cnc2c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc3c(c2)CC(=O)N3)[nH]c(=O)n1,<bos>,C,<3>,O=c1nccc[nH]1,<5>,<5>,O=C1Cc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cnn(Cc2cncc3c2CCN(C(=O)NC(C)(C)C)C3)c1,<bos>,C,C,(,C,),(,C,),N,C=O,<7>,c1cc2c(cn1)CNCC2,<1>,C,<3>,c1cn[nH]c1,<0>,C,<eos>,,,,,,,,,,,,,
CC(C)CNC(=O)C1CCN(C(=O)c2ccccc2O)CC1,<bos>,C,C,(,C,),C,N,C=O,<0>,C1CCNCC1,<3>,C=O,<0>,c1ccccc1,<5>,O,<eos>,,,,,,,,,,,,,,,
N#Cc1ccccc1OC1CCN(C(=O)c2cccc(F)c2)CC1,<bos>,F,<4>,c1ccccc1,<0>,C=O,<3>,C1CCNCC1,<0>,O,<5>,c1ccccc1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,,
CC(CO)NC(=O)C(c1ccccc1)N(C)Cc1ccsc1,<bos>,c1ccsc1,<0>,C,N,(,C,),C,(,<0>,c1ccccc1,),C=O,N,C,(,C,),C,O,<eos>,,,,,,,,,,,
COc1ccc(NC(=O)C(C)Oc2cc(Cl)ccc2C(N)=O)cc1,<bos>,N,C=O,<3>,c1ccccc1,<4>,<0>,(,Cl,),O,C,(,C,),C=O,N,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,
CC(C)c1ccc(S(=O)(=O)CCC(=O)NCc2ccccn2)cc1,<bos>,C,C,(,C,),<0>,c1ccccc1,<3>,O=[SH2]=O,C,C,C=O,N,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
Cc1nc(C)c(C(C)NC(=O)Nc2ccc(F)c(C#N)c2)s1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,C#N,),N,C=O,N,C,(,C,),<1>,c1cscn1,<3>,<0>,(,C,),C,<eos>,,,,,,,,
O=C(CSc1cc(N2CCCC2)ncn1)Nc1ccc(F)c(F)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),N,C=O,C,S,<1>,c1cncnc1,<5>,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,
O=C(Nc1ccc2oc3ccccc3c2c1)C1CCCN(c2ncccn2)C1,<bos>,c1cncnc1,<3>,<3>,C1CCNCC1,<1>,C=O,N,<1>,c1ccc2c(c1)oc1ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<3>,c1cn[nH]c1,<4>,C,N,<5>,c1ccc2ncccc2c1,<8>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1CC1C(=O)NC1CCN(C(=O)CCC#N)CC1,<bos>,C,<0>,C1CC1,<2>,C=O,N,<0>,C1CCNCC1,<3>,C=O,C,C,C#N,<eos>,,,,,,,,,,,,,,,,,,
O=C(NCc1ccccc1)Nc1cccc(Cl)c1,<bos>,Cl,<4>,c1ccccc1,<0>,N,C=O,N,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
C=C(C)CN(CC)C(=O)c1cc(-c2ccc(Cl)cc2)[nH]n1,<bos>,C,<0>,C=C,<0>,C,N,(,C,C,),C=O,<1>,c1cn[nH]c1,<4>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,
Cc1ccc(N)c(OCC(=O)N2C(C)CCCC2C)c1,<bos>,C,<2>,C1CCNCC1,<3>,<4>,(,C,),C=O,C,O,<4>,c1ccccc1,<3>,<0>,(,C,),N,<eos>,,,,,,,,,,,,
C#CCOc1ccccc1C(=O)NCC(O)CN1CCOCC1,<bos>,C1COCCN1,<5>,C,C,(,O,),C,N,C=O,<5>,c1ccccc1,<0>,O,C,<0>,C#C,<eos>,,,,,,,,,,,,,,
Cn1c(=O)n(C)c2cc(NCC(O)c3ccncc3)ccc21,<bos>,C,<9>,O=c1[nH]c2ccccc2[nH]1,<5>,<2>,(,C,),N,C,C,(,O,),<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
CCCN(CCC)C(=O)C(C)NC(=O)c1ccc(C)o1,<bos>,C,C,C,N,(,C,C,C,),C=O,C,(,C,),N,C=O,<4>,c1ccoc1,<2>,C,<eos>,,,,,,,,,,,
COc1ccc(NC(=O)c2nccc3c(N)cc(F)cc23)cc1,<bos>,F,<1>,c1ccc2cnccc2c1,<4>,<9>,(,N,),C=O,N,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)CCn2c(=O)c(C)nc3ccccc32)ccn1,<bos>,C,<4>,c1ccncc1,<0>,N,C=O,C,C,<10>,O=c1cnc2ccccc2[nH]1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cn1c(C(=O)N2CCCCC2CO)cc2occc21,<bos>,O,C,<2>,C1CCNCC1,<3>,C=O,<0>,c1cc2occc2[nH]1,<7>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CN(C)c1ccccc1NC(=O)Cn1ncc2ccc(Cl)cc21,<bos>,C,N,(,C,),<0>,c1ccccc1,<5>,N,C=O,C,<4>,c1ccc2[nH]ncc2c1,<1>,Cl,<eos>,,,,,,,,,,,,,,,,
O=C(Cn1cnc2ccccc2c1=O)NCc1ccoc1,<bos>,c1ccoc1,<0>,C,N,C=O,C,<2>,O=c1[nH]cnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Oc1cccc(-c2n[nH]c(-c3cc(F)c(F)c(F)c3)n2)c1,<bos>,F,<2>,c1ccccc1,<0>,<3>,(,F,),<4>,(,F,),<2>,c1nc[nH]n1,<0>,<4>,c1ccccc1,<0>,O,<eos>,,,,,,,,,,,,
CCOC1CCCN(C(=O)c2nn(C)c3ccccc23)C1,<bos>,C,C,O,<1>,C1CCNCC1,<3>,C=O,<6>,c1ccc2[nH]ncc2c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(CSc1ccccc1F)Nc1ccc(-n2cnnn2)cc1,<bos>,F,<5>,c1ccccc1,<0>,S,C,C=O,N,<0>,c1ccccc1,<3>,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,,
CC(C)C(C)(C#N)NC(=O)CNc1ccc(F)cc1C#CCCO,<bos>,C,C,(,C,),C,(,C,),(,C#N,),N,C=O,C,N,<3>,c1ccccc1,<4>,<0>,(,F,),<0>,C#C,<1>,C,C,O,<eos>,,
CCNC(=O)c1cc(NS(=O)(=O)N(C)C)ccc1Cl,<bos>,C,N,(,C,),O=[SH2]=O,N,<0>,c1ccccc1,<4>,<3>,(,Cl,),C=O,N,C,C,<eos>,,,,,,,,,,,,,
CC(Sc1nnc(N2CCCC2)n1Cc1cccnc1)C(N)=O,<bos>,N,C=O,C,(,C,),S,<0>,c1nnc[nH]1,<4>,<3>,(,<3>,C1CCNC1,),C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,
CCOC(=O)c1ccc(NC(=O)Nc2ccc3c(c2)COC3)cc1,<bos>,C,C,O,C=O,<0>,c1ccccc1,<3>,N,C=O,N,<0>,c1ccc2c(c1)COC2,<eos>,,,,,,,,,,,,,,,,,,,
CCCN(Cc1cnn(C)c1)C(=O)c1ccc(F)cc1F,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),C=O,N,(,C,<0>,c1cn[nH]c1,<3>,C,),C,C,C,<eos>,,,,,,,,,,,
CCCc1cc(CCCNC(=O)c2sc(C)nc2C)on1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C=O,N,C,C,C,<4>,c1cnoc1,<1>,C,C,C,<eos>,,,,,,,,,,,,
CC1CCC(CN2CCC3OC(COCC4CC4)CCC32)O1,<bos>,C,<4>,C1CCOC1,<2>,C,<6>,C1COC2CCNC2C1,<1>,C,O,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
COC(=O)c1cccc(NCC(=O)NC(C)(C)C)c1,<bos>,C,C,(,C,),(,C,),N,C=O,C,N,<4>,c1ccccc1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,
CCOC(=O)c1cc(C#N)c2c(OC)cc(C)cc2c1,<bos>,C,C,O,C=O,<0>,c1ccc2ccccc2c1,<2>,<4>,(,O,C,),<6>,(,C,),C#N,<eos>,,,,,,,,,,,,,,
CCOC(=O)CNC(=O)c1ccc(C)c(OC)c1,<bos>,C,O,<4>,c1ccccc1,<0>,<3>,(,C,),C=O,N,C,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,
CCn1c(NC(=O)c2ccc(C#N)cc2)nc2ccccc21,<bos>,C,C,<4>,c1ccc2[nH]cnc2c1,<5>,N,C=O,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,
CN1CCN(Cc2ccc(O)cc2Cl)C(C#N)C1,<bos>,O,<0>,c1ccccc1,<3>,<4>,(,Cl,),C,<5>,C1CNCCN1,<2>,<0>,(,C#N,),C,<eos>,,,,,,,,,,,,,,
CC(=O)c1cccc(OCCNc2ccc(S(N)(=O)=O)c(C)c2)c1,<bos>,N,O=[SH2]=O,<3>,c1ccccc1,<0>,<4>,(,C,),N,C,C,O,<4>,c1ccccc1,<0>,C=O,C,<eos>,,,,,,,,,,,,,
COc1c(F)ccc2c1CN(Cc1noc(C(C)(C)C)n1)CC2,<bos>,C,C,(,C,),(,C,),<2>,c1ncon1,<0>,C,<8>,c1ccc2c(c1)CCNC2,<2>,<1>,(,F,),O,C,<eos>,,,,,,,,,,
C=CCNC(=O)CN1CCN(C(C)c2nc(C)no2)CC1,<bos>,C,<0>,c1ncon1,<2>,C,(,C,),<5>,C1CNCCN1,<2>,C,C=O,N,C,<0>,C=C,<eos>,,,,,,,,,,,,,,
N#Cc1nnn(Cc2cc(Cl)cs2)c1-c1ccco1,<bos>,C#N,<0>,c1c[nH]nn1,<2>,<1>,(,<4>,c1ccoc1,),C,<2>,c1ccsc1,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,
COC(=O)CCc1nc2ccccc2n1CCc1ccccc1,<bos>,C,O,C=O,C,C,<5>,c1ccc2[nH]cnc2c1,<4>,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CC(Sc1nc(-c2ccccc2)c[nH]1)C(=O)NC1CCOCC1,<bos>,c1ccccc1,<0>,<0>,c1c[nH]cn1,<3>,S,C,(,C,),C=O,N,<0>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,
Cc1ccccc1CCC(=O)Nc1ccccc1C(N)=O,<bos>,C,<0>,c1ccccc1,<5>,C,C,C=O,N,<0>,c1ccccc1,<5>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,
CC(C)N(CC(N)=O)C(=O)CCn1c(=O)oc2ccccc21,<bos>,O=c1[nH]c2ccccc2o1,<2>,C,C,C=O,N,(,C,(,C,),C,),C,C=O,N,<eos>,,,,,,,,,,,,,,,
NC(=O)c1ccnc(N2CCC(c3ccncc3)CC2)c1,<bos>,N,C=O,<0>,c1ccncc1,<4>,<3>,C1CCNCC1,<0>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(N(C)C(=O)c2cn3ccccc3n2)cc1,<bos>,c1ccn2ccnc2c1,<5>,C=O,N,(,C,),<3>,c1ccccc1,<0>,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,
CSc1nnc(-c2ccco2)n1-c1ccccc1,<bos>,c1ccoc1,<4>,<3>,c1nnc[nH]1,<0>,<4>,(,<0>,c1ccccc1,),S,C,<eos>,,,,,,,,,,,,,,,,,,,
O=C(COc1ccccc1)N1CCCC1c1nc(C2CC2)no1,<bos>,C1CC1,<0>,<0>,c1ncon1,<2>,<4>,C1CCNC1,<3>,C=O,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
CCc1cccc(NC(=O)c2cccnc2OCC(F)F)c1,<bos>,F,C,(,F,),C,O,<2>,c1ccncc1,<1>,C=O,N,<4>,c1ccccc1,<0>,C,C,<eos>,,,,,,,,,,,,,,
Cc1ccc(CNc2cccc(C(=O)NCc3ccco3)c2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),C,N,<0>,c1ccccc1,<4>,C=O,N,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,
O=S(=O)(NCCCO)c1ccccc1Br,<bos>,Br,<5>,c1ccccc1,<0>,O=[SH2]=O,N,C,C,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,
COC(=O)C1N=C(C)C(CCC(=O)NCC(C)(C)NC(C)=O)=C1C,<bos>,C,O,C=O,<2>,C1=CCN=C1,<0>,<4>,(,C,),<1>,(,C,),C,C,C=O,N,C,C,(,C,),(,C,),N,C=O,C,<eos>,,
Oc1ccc2c(c1)C(c1ncccc1Cl)NCC2,<bos>,O,<1>,c1ccc2c(c1)CCNC2,<9>,<2>,c1ccncc1,<1>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1c(CNC(=O)Cc2c(C)noc2C)c(C)nn1C,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,C=O,N,C,<0>,c1cn[nH]c1,<4>,<1>,(,C,),<3>,(,C,),O,C,<eos>,,,,,,
C#CCN(CC(N)=O)C(=O)C1CCCc2ccccc21,<bos>,N,C=O,C,N,(,C=O,<9>,c1ccc2c(c1)CCCC2,),C,<0>,C#C,<eos>,,,,,,,,,,,,,,,,,,,
CN(CC(O)C1CC1)C(=O)CC1c2ccccc2CCc2ccccc21,<bos>,O,C,(,<0>,C1CC1,),C,N,(,C,),C=O,C,<14>,c1ccc2c(c1)CCc1ccccc1C2,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(-c2nnc(-c3nonc3N)o2)cc1,<bos>,C,<0>,c1ccccc1,<3>,<0>,c1nnco1,<3>,<0>,c1cnon1,<1>,N,<eos>,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)CN(C)C1=NS(=O)(=O)c2ccccc21,<bos>,C,N,(,<4>,O=S1(=O)N=Cc2ccccc21,),C,C=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(OCc1nc(-c2ccco2)no1)c1ccc2ncsc2c1,<bos>,c1ccoc1,<4>,<0>,c1ncon1,<2>,C,O,C=O,<1>,c1ccc2scnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)C2CCCCN2C(=O)c2ccccc2Cl)no1,<bos>,C,<4>,c1cnoc1,<1>,N,C=O,<2>,C1CCNCC1,<3>,C=O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(C2CC(O)=Nc3c2cnn3C)c(OC)c1OC,<bos>,C,<3>,C1=Nc2[nH]ncc2CC1,<7>,<0>,(,O,),<3>,c1ccccc1,<0>,<4>,(,O,C,),<5>,(,O,C,),O,C,<eos>,,,,,,,,
O=C(NCC1CC=CCC1)c1scnc1C1CC1,<bos>,C1CC1,<0>,<0>,c1cscn1,<1>,C=O,N,C,<4>,C1=CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C1COc2ccc(NC(=O)c3cccc4[nH]ncc34)cc2N1,<bos>,O=C1COc2ccccc2N1,<7>,N,C=O,<8>,c1ccc2[nH]ncc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)Cn1nc(C(C)Cc2ccccc2F)oc1=O,<bos>,F,<5>,c1ccccc1,<0>,C,C,(,C,),<4>,O=c1[nH]nco1,<2>,C,C=O,O,C,<eos>,,,,,,,,,,,,,,,
CCOC(=O)c1ccccc1NS(=O)(=O)c1cccc(C(C)=O)c1,<bos>,C,C,O,C=O,<0>,c1ccccc1,<5>,N,O=[SH2]=O,<0>,c1ccccc1,<4>,C=O,C,<eos>,,,,,,,,,,,,,,,,,
CC(=O)N1CCN(C(=O)CCc2cccc(Cl)c2)CC1,<bos>,C,C=O,<2>,C1CNCCN1,<5>,C=O,C,C,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
CN(C(=O)C(O)CCc1ccccc1)c1ccc(F)c(F)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),N,(,C,),C=O,C,(,O,),C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,
COc1ccc(C(=O)NCc2ccco2)cc1C(=O)Br,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,C=O,Br,),C=O,N,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,
O=C(CSc1nnc(NC2CCCCC2)s1)Oc1cccnc1,<bos>,C1CCCCC1,<0>,N,<3>,c1nncs1,<0>,S,C,C=O,O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
c1cncc(COC2CCC3C2OCCN3CC2CCCO2)c1,<bos>,C1CCOC1,<4>,C,<3>,C1CC2NCCOC2C1,<8>,O,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Clc1ccccc1C1CC(c2cccs2)n2ncnc2N1,<bos>,Cl,<0>,c1ccccc1,<5>,<7>,c1nc2n(n1)CCCN2,<5>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC1CCN(C(=O)C(C)S(=O)(=O)c2nccn2C(C)C2CC2)C(C)C1,<bos>,C,C,(,<0>,C1CC1,),<2>,c1c[nH]cn1,<3>,O=[SH2]=O,C,(,C,),C=O,<3>,C1CCNCC1,<0>,<4>,(,C,),C,<eos>,,,,,,,,
Cc1c(C(C)C)c(=O)oc2cc(OC(=O)CC(C)(C)C)ccc12,<bos>,C,C,(,C,),(,C,),C,C=O,O,<7>,O=c1ccc2ccccc2o1,<2>,<3>,(,C,),C,(,C,),C,<eos>,,,,,,,,
Cn1cc(CNc2cccc(F)c2)c(C(F)(F)F)n1,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<0>,<3>,(,C,),C,N,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,
